,score_of_10,score_<2.0,score_2.0-3.0,score_3.1-4.0,score_4.1-5.0,score_5.1-6.0,score_6.1-7.0,score_7.1-8.0,score_8.1-9.0,score_9.1-10.0
7572,4.4,0,0,0,1,0,0,0,0,0
7573,4.1,0,0,0,1,0,0,0,0,0
7574,6.2,0,0,0,0,0,1,0,0,0
7575,6.3,0,0,0,0,0,1,0,0,0
7576,4.8,0,0,0,1,0,0,0,0,0
7577,,0,0,0,0,0,0,0,0,0
7578,4.5,0,0,0,1,0,0,0,0,0
7579,3.5,0,0,1,0,0,0,0,0,0
7580,3.5,0,0,1,0,0,0,0,0,0
7581,3.9,0,0,1,0,0,0,0,0,0
7582,4.0,0,0,1,0,0,0,0,0,0
7583,5.5,0,0,0,0,1,0,0,0,0
7584,6.5,0,0,0,0,0,1,0,0,0
7585,5.1,0,0,0,0,1,0,0,0,0
7586,5.5,0,0,0,0,1,0,0,0,0
7587,6.0,0,0,0,0,1,0,0,0,0
7588,3.9,0,0,1,0,0,0,0,0,0
7589,5.2,0,0,0,0,1,0,0,0,0
7590,5.5,0,0,0,0,1,0,0,0,0
7591,6.1,0,0,0,0,0,1,0,0,0
7592,3.6,0,0,1,0,0,0,0,0,0
7593,6.1,0,0,0,0,0,1,0,0,0
7594,5.8,0,0,0,0,1,0,0,0,0
7595,6.2,0,0,0,0,0,1,0,0,0
7596,4.5,0,0,0,1,0,0,0,0,0
7597,6.7,0,0,0,0,0,1,0,0,0
7598,6.5,0,0,0,0,0,1,0,0,0
7599,5.6,0,0,0,0,1,0,0,0,0
7600,3.3,0,0,1,0,0,0,0,0,0
7601,5.4,0,0,0,0,1,0,0,0,0
7602,6.5,0,0,0,0,0,1,0,0,0
7603,6.6,0,0,0,0,0,1,0,0,0
7604,6.9,0,0,0,0,0,1,0,0,0
7605,5.1,0,0,0,0,1,0,0,0,0
7606,6.1,0,0,0,0,0,1,0,0,0
7607,6.1,0,0,0,0,0,1,0,0,0
7608,5.8,0,0,0,0,1,0,0,0,0
7609,5.4,0,0,0,0,1,0,0,0,0
7610,6.5,0,0,0,0,0,1,0,0,0
7611,4.9,0,0,0,1,0,0,0,0,0
7612,6.9,0,0,0,0,0,1,0,0,0
7613,6.7,0,0,0,0,0,1,0,0,0
7614,4.6,0,0,0,1,0,0,0,0,0
7615,6.9,0,0,0,0,0,1,0,0,0
7616,5.3,0,0,0,0,1,0,0,0,0
7617,5.0,0,0,0,1,0,0,0,0,0
7618,5.9,0,0,0,0,1,0,0,0,0
7619,2.3,0,1,0,0,0,0,0,0,0
7620,8.0,0,0,0,0,0,0,1,0,0
7621,3.2,0,0,1,0,0,0,0,0,0
7622,6.5,0,0,0,0,0,1,0,0,0
7623,3.9,0,0,1,0,0,0,0,0,0
7624,6.6,0,0,0,0,0,1,0,0,0
7625,6.1,0,0,0,0,0,1,0,0,0
7626,6.0,0,0,0,0,1,0,0,0,0
7627,5.3,0,0,0,0,1,0,0,0,0
7628,5.9,0,0,0,0,1,0,0,0,0
7629,5.6,0,0,0,0,1,0,0,0,0
7630,4.0,0,0,1,0,0,0,0,0,0
7631,7.5,0,0,0,0,0,0,1,0,0
7632,4.8,0,0,0,1,0,0,0,0,0
7633,7.2,0,0,0,0,0,0,1,0,0
7634,5.7,0,0,0,0,1,0,0,0,0
7635,4.8,0,0,0,1,0,0,0,0,0
7636,7.4,0,0,0,0,0,0,1,0,0
7637,4.2,0,0,0,1,0,0,0,0,0
7638,6.2,0,0,0,0,0,1,0,0,0
7639,5.7,0,0,0,0,1,0,0,0,0
7640,6.5,0,0,0,0,0,1,0,0,0
7641,,0,0,0,0,0,0,0,0,0
7642,5.4,0,0,0,0,1,0,0,0,0
7643,4.7,0,0,0,1,0,0,0,0,0
7644,4.5,0,0,0,1,0,0,0,0,0
7645,6.4,0,0,0,0,0,1,0,0,0
7646,5.7,0,0,0,0,1,0,0,0,0
7647,6.5,0,0,0,0,0,1,0,0,0
7648,7.8,0,0,0,0,0,0,1,0,0
7649,3.7,0,0,1,0,0,0,0,0,0
7650,5.0,0,0,0,1,0,0,0,0,0
7651,4.5,0,0,0,1,0,0,0,0,0
7652,5.8,0,0,0,0,1,0,0,0,0
7653,3.4,0,0,1,0,0,0,0,0,0
7654,5.2,0,0,0,0,1,0,0,0,0
7655,5.3,0,0,0,0,1,0,0,0,0
7656,8.1,0,0,0,0,0,0,0,1,0
7657,6.4,0,0,0,0,0,1,0,0,0
7658,4.4,0,0,0,1,0,0,0,0,0
7659,6.5,0,0,0,0,0,1,0,0,0
7660,5.9,0,0,0,0,1,0,0,0,0
7661,6.4,0,0,0,0,0,1,0,0,0
7662,5.4,0,0,0,0,1,0,0,0,0
7663,7.7,0,0,0,0,0,0,1,0,0
7664,5.3,0,0,0,0,1,0,0,0,0
7665,5.4,0,0,0,0,1,0,0,0,0
7666,6.5,0,0,0,0,0,1,0,0,0
7667,4.7,0,0,0,1,0,0,0,0,0
7668,6.2,0,0,0,0,0,1,0,0,0
7669,5.5,0,0,0,0,1,0,0,0,0
7670,6.7,0,0,0,0,0,1,0,0,0
7671,5.9,0,0,0,0,1,0,0,0,0
7672,6.3,0,0,0,0,0,1,0,0,0
7673,4.8,0,0,0,1,0,0,0,0,0
7674,6.5,0,0,0,0,0,1,0,0,0
7675,5.4,0,0,0,0,1,0,0,0,0
7676,5.5,0,0,0,0,1,0,0,0,0
7677,6.6,0,0,0,0,0,1,0,0,0
7678,6.7,0,0,0,0,0,1,0,0,0
7679,5.4,0,0,0,0,1,0,0,0,0
7680,4.3,0,0,0,1,0,0,0,0,0
7681,5.7,0,0,0,0,1,0,0,0,0
7682,4.1,0,0,0,1,0,0,0,0,0
7683,5.4,0,0,0,0,1,0,0,0,0
7684,6.6,0,0,0,0,0,1,0,0,0
7685,3.6,0,0,1,0,0,0,0,0,0
7686,5.8,0,0,0,0,1,0,0,0,0
7687,6.0,0,0,0,0,1,0,0,0,0
7688,4.6,0,0,0,1,0,0,0,0,0
7689,3.1,0,0,1,0,0,0,0,0,0
7690,6.3,0,0,0,0,0,1,0,0,0
7691,6.1,0,0,0,0,0,1,0,0,0
7692,5.0,0,0,0,1,0,0,0,0,0
7693,5.9,0,0,0,0,1,0,0,0,0
7694,6.7,0,0,0,0,0,1,0,0,0
7695,7.1,0,0,0,0,0,0,1,0,0
7696,5.7,0,0,0,0,1,0,0,0,0
7697,6.3,0,0,0,0,0,1,0,0,0
7698,6.2,0,0,0,0,0,1,0,0,0
7699,6.4,0,0,0,0,0,1,0,0,0
7700,3.3,0,0,1,0,0,0,0,0,0
7701,6.3,0,0,0,0,0,1,0,0,0
7702,2.9,0,1,0,0,0,0,0,0,0
7703,4.9,0,0,0,1,0,0,0,0,0
7704,7.9,0,0,0,0,0,0,1,0,0
7705,7.8,0,0,0,0,0,0,1,0,0
7706,5.0,0,0,0,1,0,0,0,0,0
7707,6.9,0,0,0,0,0,1,0,0,0
7708,6.1,0,0,0,0,0,1,0,0,0
7709,7.1,0,0,0,0,0,0,1,0,0
7710,6.1,0,0,0,0,0,1,0,0,0
7711,6.5,0,0,0,0,0,1,0,0,0
7712,4.1,0,0,0,1,0,0,0,0,0
7713,6.4,0,0,0,0,0,1,0,0,0
7714,5.2,0,0,0,0,1,0,0,0,0
7715,6.4,0,0,0,0,0,1,0,0,0
7716,4.2,0,0,0,1,0,0,0,0,0
7717,6.6,0,0,0,0,0,1,0,0,0
7718,3.9,0,0,1,0,0,0,0,0,0
7719,7.5,0,0,0,0,0,0,1,0,0
7720,3.6,0,0,1,0,0,0,0,0,0
7721,5.9,0,0,0,0,1,0,0,0,0
7722,6.3,0,0,0,0,0,1,0,0,0
7723,5.6,0,0,0,0,1,0,0,0,0
7724,6.1,0,0,0,0,0,1,0,0,0
7725,4.3,0,0,0,1,0,0,0,0,0
7726,4.6,0,0,0,1,0,0,0,0,0
7727,7.1,0,0,0,0,0,0,1,0,0
7728,7.0,0,0,0,0,0,1,0,0,0
7729,5.3,0,0,0,0,1,0,0,0,0
7730,5.6,0,0,0,0,1,0,0,0,0
7731,6.3,0,0,0,0,0,1,0,0,0
7732,2.7,0,1,0,0,0,0,0,0,0
7733,5.4,0,0,0,0,1,0,0,0,0
7734,5.6,0,0,0,0,1,0,0,0,0
7735,5.1,0,0,0,0,1,0,0,0,0
7736,4.3,0,0,0,1,0,0,0,0,0
7737,5.7,0,0,0,0,1,0,0,0,0
7738,3.6,0,0,1,0,0,0,0,0,0
7739,,0,0,0,0,0,0,0,0,0
7740,5.9,0,0,0,0,1,0,0,0,0
7741,5.7,0,0,0,0,1,0,0,0,0
7742,7.1,0,0,0,0,0,0,1,0,0
7743,5.5,0,0,0,0,1,0,0,0,0
7744,8.0,0,0,0,0,0,0,1,0,0
7745,7.2,0,0,0,0,0,0,1,0,0
7746,6.4,0,0,0,0,0,1,0,0,0
7747,4.7,0,0,0,1,0,0,0,0,0
7748,5.3,0,0,0,0,1,0,0,0,0
7749,3.5,0,0,1,0,0,0,0,0,0
7750,6.0,0,0,0,0,1,0,0,0,0
7751,,0,0,0,0,0,0,0,0,0
7752,5.5,0,0,0,0,1,0,0,0,0
7753,6.4,0,0,0,0,0,1,0,0,0
7754,4.5,0,0,0,1,0,0,0,0,0
7755,3.8,0,0,1,0,0,0,0,0,0
7756,5.9,0,0,0,0,1,0,0,0,0
7757,4.9,0,0,0,1,0,0,0,0,0
7758,7.2,0,0,0,0,0,0,1,0,0
7759,5.2,0,0,0,0,1,0,0,0,0
7760,4.9,0,0,0,1,0,0,0,0,0
7761,6.6,0,0,0,0,0,1,0,0,0
7762,7.6,0,0,0,0,0,0,1,0,0
7763,5.5,0,0,0,0,1,0,0,0,0
7764,5.6,0,0,0,0,1,0,0,0,0
7765,3.9,0,0,1,0,0,0,0,0,0
7766,8.2,0,0,0,0,0,0,0,1,0
7767,6.4,0,0,0,0,0,1,0,0,0
7768,5.5,0,0,0,0,1,0,0,0,0
7769,5.2,0,0,0,0,1,0,0,0,0
7770,5.3,0,0,0,0,1,0,0,0,0
7771,4.4,0,0,0,1,0,0,0,0,0
7772,5.4,0,0,0,0,1,0,0,0,0
7773,5.2,0,0,0,0,1,0,0,0,0
7774,7.1,0,0,0,0,0,0,1,0,0
7775,4.7,0,0,0,1,0,0,0,0,0
7776,5.3,0,0,0,0,1,0,0,0,0
7777,7.2,0,0,0,0,0,0,1,0,0
7778,6.0,0,0,0,0,1,0,0,0,0
7779,5.7,0,0,0,0,1,0,0,0,0
7780,5.0,0,0,0,1,0,0,0,0,0
7781,6.5,0,0,0,0,0,1,0,0,0
7782,5.3,0,0,0,0,1,0,0,0,0
7783,6.4,0,0,0,0,0,1,0,0,0
7784,6.4,0,0,0,0,0,1,0,0,0
7785,6.1,0,0,0,0,0,1,0,0,0
7786,6.7,0,0,0,0,0,1,0,0,0
7787,6.5,0,0,0,0,0,1,0,0,0
7788,5.8,0,0,0,0,1,0,0,0,0
7789,4.8,0,0,0,1,0,0,0,0,0
7790,3.8,0,0,1,0,0,0,0,0,0
7791,7.0,0,0,0,0,0,1,0,0,0
7792,4.5,0,0,0,1,0,0,0,0,0
7793,4.2,0,0,0,1,0,0,0,0,0
7794,3.3,0,0,1,0,0,0,0,0,0
7795,5.3,0,0,0,0,1,0,0,0,0
7796,5.8,0,0,0,0,1,0,0,0,0
7797,6.2,0,0,0,0,0,1,0,0,0
7798,5.9,0,0,0,0,1,0,0,0,0
7799,5.5,0,0,0,0,1,0,0,0,0
7800,5.9,0,0,0,0,1,0,0,0,0
7801,6.3,0,0,0,0,0,1,0,0,0
7802,6.5,0,0,0,0,0,1,0,0,0
7803,4.6,0,0,0,1,0,0,0,0,0
7804,5.4,0,0,0,0,1,0,0,0,0
7805,6.7,0,0,0,0,0,1,0,0,0
7806,6.2,0,0,0,0,0,1,0,0,0
7807,5.2,0,0,0,0,1,0,0,0,0
7808,6.6,0,0,0,0,0,1,0,0,0
7809,4.1,0,0,0,1,0,0,0,0,0
7810,8.2,0,0,0,0,0,0,0,1,0
7811,5.8,0,0,0,0,1,0,0,0,0
7812,6.0,0,0,0,0,1,0,0,0,0
7813,6.3,0,0,0,0,0,1,0,0,0
7814,6.3,0,0,0,0,0,1,0,0,0
7815,5.1,0,0,0,0,1,0,0,0,0
7816,2.6,0,1,0,0,0,0,0,0,0
7817,6.9,0,0,0,0,0,1,0,0,0
7818,6.2,0,0,0,0,0,1,0,0,0
7819,,0,0,0,0,0,0,0,0,0
7820,,0,0,0,0,0,0,0,0,0
7821,,0,0,0,0,0,0,0,0,0
7822,6.4,0,0,0,0,0,1,0,0,0
7823,4.8,0,0,0,1,0,0,0,0,0
7824,4.8,0,0,0,1,0,0,0,0,0
7825,4.3,0,0,0,1,0,0,0,0,0
7826,3.9,0,0,1,0,0,0,0,0,0
7827,4.2,0,0,0,1,0,0,0,0,0
7828,6.0,0,0,0,0,1,0,0,0,0
7829,2.3,0,1,0,0,0,0,0,0,0
7830,2.4,0,1,0,0,0,0,0,0,0
7831,2.8,0,1,0,0,0,0,0,0,0
7832,6.0,0,0,0,0,1,0,0,0,0
7833,6.9,0,0,0,0,0,1,0,0,0
7834,5.1,0,0,0,0,1,0,0,0,0
7835,6.7,0,0,0,0,0,1,0,0,0
7836,6.4,0,0,0,0,0,1,0,0,0
7837,4.2,0,0,0,1,0,0,0,0,0
7838,6.1,0,0,0,0,0,1,0,0,0
7839,4.6,0,0,0,1,0,0,0,0,0
7840,7.6,0,0,0,0,0,0,1,0,0
7841,3.9,0,0,1,0,0,0,0,0,0
7842,5.3,0,0,0,0,1,0,0,0,0
7843,7.1,0,0,0,0,0,0,1,0,0
7844,6.6,0,0,0,0,0,1,0,0,0
7845,6.0,0,0,0,0,1,0,0,0,0
7846,,0,0,0,0,0,0,0,0,0
7847,4.8,0,0,0,1,0,0,0,0,0
7848,,0,0,0,0,0,0,0,0,0
7849,3.5,0,0,1,0,0,0,0,0,0
7850,4.5,0,0,0,1,0,0,0,0,0
7851,2.9,0,1,0,0,0,0,0,0,0
7852,4.6,0,0,0,1,0,0,0,0,0
7853,6.1,0,0,0,0,0,1,0,0,0
7854,4.1,0,0,0,1,0,0,0,0,0
7855,6.7,0,0,0,0,0,1,0,0,0
7856,5.6,0,0,0,0,1,0,0,0,0
7857,5.3,0,0,0,0,1,0,0,0,0
7858,3.1,0,0,1,0,0,0,0,0,0
7859,4.8,0,0,0,1,0,0,0,0,0
7860,5.9,0,0,0,0,1,0,0,0,0
7861,7.3,0,0,0,0,0,0,1,0,0
7862,3.7,0,0,1,0,0,0,0,0,0
7863,5.9,0,0,0,0,1,0,0,0,0
7864,6.9,0,0,0,0,0,1,0,0,0
7865,6.3,0,0,0,0,0,1,0,0,0
7866,6.7,0,0,0,0,0,1,0,0,0
7867,4.3,0,0,0,1,0,0,0,0,0
7868,7.0,0,0,0,0,0,1,0,0,0
7869,5.9,0,0,0,0,1,0,0,0,0
7870,4.6,0,0,0,1,0,0,0,0,0
7871,4.7,0,0,0,1,0,0,0,0,0
7872,5.6,0,0,0,0,1,0,0,0,0
7873,4.5,0,0,0,1,0,0,0,0,0
7874,5.9,0,0,0,0,1,0,0,0,0
7875,5.0,0,0,0,1,0,0,0,0,0
7876,4.6,0,0,0,1,0,0,0,0,0
7877,6.2,0,0,0,0,0,1,0,0,0
7878,5.5,0,0,0,0,1,0,0,0,0
7879,6.4,0,0,0,0,0,1,0,0,0
7880,5.1,0,0,0,0,1,0,0,0,0
7881,2.9,0,1,0,0,0,0,0,0,0
7882,4.3,0,0,0,1,0,0,0,0,0
7883,5.4,0,0,0,0,1,0,0,0,0
7884,6.2,0,0,0,0,0,1,0,0,0
7885,5.6,0,0,0,0,1,0,0,0,0
7886,5.8,0,0,0,0,1,0,0,0,0
7887,3.2,0,0,1,0,0,0,0,0,0
7888,4.9,0,0,0,1,0,0,0,0,0
7889,3.0,0,1,0,0,0,0,0,0,0
7890,5.8,0,0,0,0,1,0,0,0,0
7891,5.3,0,0,0,0,1,0,0,0,0
7892,5.7,0,0,0,0,1,0,0,0,0
7893,6.0,0,0,0,0,1,0,0,0,0
7894,5.6,0,0,0,0,1,0,0,0,0
7895,4.9,0,0,0,1,0,0,0,0,0
7896,5.1,0,0,0,0,1,0,0,0,0
7897,3.5,0,0,1,0,0,0,0,0,0
7898,3.3,0,0,1,0,0,0,0,0,0
7899,5.7,0,0,0,0,1,0,0,0,0
7900,4.4,0,0,0,1,0,0,0,0,0
7901,6.8,0,0,0,0,0,1,0,0,0
7902,5.1,0,0,0,0,1,0,0,0,0
7903,5.0,0,0,0,1,0,0,0,0,0
7904,4.1,0,0,0,1,0,0,0,0,0
7905,6.2,0,0,0,0,0,1,0,0,0
7906,,0,0,0,0,0,0,0,0,0
7907,5.8,0,0,0,0,1,0,0,0,0
7908,6.4,0,0,0,0,0,1,0,0,0
7909,3.7,0,0,1,0,0,0,0,0,0
7910,4.6,0,0,0,1,0,0,0,0,0
7911,4.3,0,0,0,1,0,0,0,0,0
7912,5.0,0,0,0,1,0,0,0,0,0
7913,6.2,0,0,0,0,0,1,0,0,0
7914,6.1,0,0,0,0,0,1,0,0,0
7915,5.9,0,0,0,0,1,0,0,0,0
7916,4.8,0,0,0,1,0,0,0,0,0
7917,5.9,0,0,0,0,1,0,0,0,0
7918,6.8,0,0,0,0,0,1,0,0,0
7919,6.0,0,0,0,0,1,0,0,0,0
7920,6.4,0,0,0,0,0,1,0,0,0
7921,5.7,0,0,0,0,1,0,0,0,0
7922,5.1,0,0,0,0,1,0,0,0,0
7923,5.1,0,0,0,0,1,0,0,0,0
7924,6.3,0,0,0,0,0,1,0,0,0
7925,5.1,0,0,0,0,1,0,0,0,0
7926,4.5,0,0,0,1,0,0,0,0,0
7927,5.9,0,0,0,0,1,0,0,0,0
7928,7.0,0,0,0,0,0,1,0,0,0
7929,6.6,0,0,0,0,0,1,0,0,0
7930,6.3,0,0,0,0,0,1,0,0,0
7931,4.6,0,0,0,1,0,0,0,0,0
7932,5.9,0,0,0,0,1,0,0,0,0
7933,2.8,0,1,0,0,0,0,0,0,0
7934,6.0,0,0,0,0,1,0,0,0,0
7935,5.3,0,0,0,0,1,0,0,0,0
7936,3.3,0,0,1,0,0,0,0,0,0
7937,5.7,0,0,0,0,1,0,0,0,0
7938,6.7,0,0,0,0,0,1,0,0,0
7939,5.5,0,0,0,0,1,0,0,0,0
7940,7.1,0,0,0,0,0,0,1,0,0
7941,6.4,0,0,0,0,0,1,0,0,0
7942,5.4,0,0,0,0,1,0,0,0,0
7943,6.4,0,0,0,0,0,1,0,0,0
7944,7.3,0,0,0,0,0,0,1,0,0
7945,5.6,0,0,0,0,1,0,0,0,0
7946,6.5,0,0,0,0,0,1,0,0,0
7947,3.6,0,0,1,0,0,0,0,0,0
7948,7.1,0,0,0,0,0,0,1,0,0
7949,6.5,0,0,0,0,0,1,0,0,0
7950,5.6,0,0,0,0,1,0,0,0,0
7951,6.5,0,0,0,0,0,1,0,0,0
7952,4.8,0,0,0,1,0,0,0,0,0
7953,3.8,0,0,1,0,0,0,0,0,0
7954,3.1,0,0,1,0,0,0,0,0,0
7955,4.4,0,0,0,1,0,0,0,0,0
7956,3.8,0,0,1,0,0,0,0,0,0
7957,5.3,0,0,0,0,1,0,0,0,0
7958,5.2,0,0,0,0,1,0,0,0,0
7959,6.5,0,0,0,0,0,1,0,0,0
7960,6.3,0,0,0,0,0,1,0,0,0
7961,6.8,0,0,0,0,0,1,0,0,0
7962,3.8,0,0,1,0,0,0,0,0,0
7963,5.8,0,0,0,0,1,0,0,0,0
7964,7.0,0,0,0,0,0,1,0,0,0
7965,5.4,0,0,0,0,1,0,0,0,0
7966,5.2,0,0,0,0,1,0,0,0,0
7967,2.3,0,1,0,0,0,0,0,0,0
7968,5.7,0,0,0,0,1,0,0,0,0
7969,7.1,0,0,0,0,0,0,1,0,0
7970,6.1,0,0,0,0,0,1,0,0,0
7971,3.8,0,0,1,0,0,0,0,0,0
7972,5.9,0,0,0,0,1,0,0,0,0
7973,6.1,0,0,0,0,0,1,0,0,0
7974,5.2,0,0,0,0,1,0,0,0,0
7975,6.8,0,0,0,0,0,1,0,0,0
7976,5.9,0,0,0,0,1,0,0,0,0
7977,6.0,0,0,0,0,1,0,0,0,0
7978,5.2,0,0,0,0,1,0,0,0,0
7979,3.7,0,0,1,0,0,0,0,0,0
7980,7.4,0,0,0,0,0,0,1,0,0
7981,4.1,0,0,0,1,0,0,0,0,0
7982,6.3,0,0,0,0,0,1,0,0,0
7983,7.5,0,0,0,0,0,0,1,0,0
7984,5.3,0,0,0,0,1,0,0,0,0
7985,4.7,0,0,0,1,0,0,0,0,0
7986,6.1,0,0,0,0,0,1,0,0,0
7987,5.9,0,0,0,0,1,0,0,0,0
7988,5.6,0,0,0,0,1,0,0,0,0
7989,5.1,0,0,0,0,1,0,0,0,0
7990,5.3,0,0,0,0,1,0,0,0,0
7991,,0,0,0,0,0,0,0,0,0
7992,4.9,0,0,0,1,0,0,0,0,0
7993,6.3,0,0,0,0,0,1,0,0,0
7994,7.4,0,0,0,0,0,0,1,0,0
7995,4.5,0,0,0,1,0,0,0,0,0
7996,6.8,0,0,0,0,0,1,0,0,0
7997,7.0,0,0,0,0,0,1,0,0,0
7998,6.7,0,0,0,0,0,1,0,0,0
7999,3.2,0,0,1,0,0,0,0,0,0
8000,4.6,0,0,0,1,0,0,0,0,0
8001,7.2,0,0,0,0,0,0,1,0,0
8002,6.1,0,0,0,0,0,1,0,0,0
8003,4.7,0,0,0,1,0,0,0,0,0
8004,6.4,0,0,0,0,0,1,0,0,0
8005,7.5,0,0,0,0,0,0,1,0,0
8006,3.3,0,0,1,0,0,0,0,0,0
8007,4.7,0,0,0,1,0,0,0,0,0
8008,3.3,0,0,1,0,0,0,0,0,0
8009,7.2,0,0,0,0,0,0,1,0,0
8010,7.0,0,0,0,0,0,1,0,0,0
8011,7.0,0,0,0,0,0,1,0,0,0
8012,5.4,0,0,0,0,1,0,0,0,0
8013,5.4,0,0,0,0,1,0,0,0,0
8014,4.4,0,0,0,1,0,0,0,0,0
8015,3.8,0,0,1,0,0,0,0,0,0
8016,3.2,0,0,1,0,0,0,0,0,0
8017,5.4,0,0,0,0,1,0,0,0,0
8018,7.4,0,0,0,0,0,0,1,0,0
8019,4.1,0,0,0,1,0,0,0,0,0
8020,7.2,0,0,0,0,0,0,1,0,0
8021,7.2,0,0,0,0,0,0,1,0,0
8022,5.6,0,0,0,0,1,0,0,0,0
8023,7.3,0,0,0,0,0,0,1,0,0
8024,6.9,0,0,0,0,0,1,0,0,0
8025,5.6,0,0,0,0,1,0,0,0,0
8026,5.5,0,0,0,0,1,0,0,0,0
8027,3.6,0,0,1,0,0,0,0,0,0
8028,5.6,0,0,0,0,1,0,0,0,0
8029,6.1,0,0,0,0,0,1,0,0,0
8030,4.7,0,0,0,1,0,0,0,0,0
8031,6.7,0,0,0,0,0,1,0,0,0
8032,6.1,0,0,0,0,0,1,0,0,0
8033,7.7,0,0,0,0,0,0,1,0,0
8034,5.0,0,0,0,1,0,0,0,0,0
8035,2.7,0,1,0,0,0,0,0,0,0
8036,5.4,0,0,0,0,1,0,0,0,0
8037,4.4,0,0,0,1,0,0,0,0,0
8038,3.7,0,0,1,0,0,0,0,0,0
8039,5.5,0,0,0,0,1,0,0,0,0
8040,6.9,0,0,0,0,0,1,0,0,0
8041,6.0,0,0,0,0,1,0,0,0,0
8042,5.2,0,0,0,0,1,0,0,0,0
8043,5.0,0,0,0,1,0,0,0,0,0
8044,6.4,0,0,0,0,0,1,0,0,0
8045,6.1,0,0,0,0,0,1,0,0,0
8046,6.0,0,0,0,0,1,0,0,0,0
8047,4.1,0,0,0,1,0,0,0,0,0
8048,4.8,0,0,0,1,0,0,0,0,0
8049,6.4,0,0,0,0,0,1,0,0,0
8050,5.5,0,0,0,0,1,0,0,0,0
8051,5.7,0,0,0,0,1,0,0,0,0
8052,7.0,0,0,0,0,0,1,0,0,0
8053,4.6,0,0,0,1,0,0,0,0,0
8054,2.8,0,1,0,0,0,0,0,0,0
8055,6.6,0,0,0,0,0,1,0,0,0
8056,5.8,0,0,0,0,1,0,0,0,0
8057,7.0,0,0,0,0,0,1,0,0,0
8058,5.5,0,0,0,0,1,0,0,0,0
8059,6.5,0,0,0,0,0,1,0,0,0
8060,5.9,0,0,0,0,1,0,0,0,0
8061,3.4,0,0,1,0,0,0,0,0,0
8062,4.6,0,0,0,1,0,0,0,0,0
8063,4.7,0,0,0,1,0,0,0,0,0
8064,4.4,0,0,0,1,0,0,0,0,0
8065,5.5,0,0,0,0,1,0,0,0,0
8066,4.2,0,0,0,1,0,0,0,0,0
8067,6.2,0,0,0,0,0,1,0,0,0
8068,6.2,0,0,0,0,0,1,0,0,0
8069,5.7,0,0,0,0,1,0,0,0,0
8070,7.2,0,0,0,0,0,0,1,0,0
8071,5.8,0,0,0,0,1,0,0,0,0
8072,2.5,0,1,0,0,0,0,0,0,0
8073,6.3,0,0,0,0,0,1,0,0,0
8074,5.6,0,0,0,0,1,0,0,0,0
8075,6.6,0,0,0,0,0,1,0,0,0
8076,7.1,0,0,0,0,0,0,1,0,0
8077,5.8,0,0,0,0,1,0,0,0,0
8078,6.4,0,0,0,0,0,1,0,0,0
8079,7.5,0,0,0,0,0,0,1,0,0
8080,5.4,0,0,0,0,1,0,0,0,0
8081,4.7,0,0,0,1,0,0,0,0,0
8082,3.3,0,0,1,0,0,0,0,0,0
8083,5.8,0,0,0,0,1,0,0,0,0
8084,5.9,0,0,0,0,1,0,0,0,0
8085,5.6,0,0,0,0,1,0,0,0,0
8086,4.8,0,0,0,1,0,0,0,0,0
8087,6.5,0,0,0,0,0,1,0,0,0
8088,4.7,0,0,0,1,0,0,0,0,0
8089,4.9,0,0,0,1,0,0,0,0,0
8090,5.3,0,0,0,0,1,0,0,0,0
8091,6.0,0,0,0,0,1,0,0,0,0
8092,4.3,0,0,0,1,0,0,0,0,0
8093,5.9,0,0,0,0,1,0,0,0,0
8094,6.7,0,0,0,0,0,1,0,0,0
8095,3.0,0,1,0,0,0,0,0,0,0
8096,5.1,0,0,0,0,1,0,0,0,0
8097,3.8,0,0,1,0,0,0,0,0,0
8098,3.6,0,0,1,0,0,0,0,0,0
8099,5.8,0,0,0,0,1,0,0,0,0
8100,4.5,0,0,0,1,0,0,0,0,0
8101,4.8,0,0,0,1,0,0,0,0,0
8102,7.6,0,0,0,0,0,0,1,0,0
8103,6.0,0,0,0,0,1,0,0,0,0
8104,6.2,0,0,0,0,0,1,0,0,0
8105,3.2,0,0,1,0,0,0,0,0,0
8106,5.7,0,0,0,0,1,0,0,0,0
8107,6.4,0,0,0,0,0,1,0,0,0
8108,5.7,0,0,0,0,1,0,0,0,0
8109,4.3,0,0,0,1,0,0,0,0,0
8110,4.9,0,0,0,1,0,0,0,0,0
8111,6.4,0,0,0,0,0,1,0,0,0
8112,4.8,0,0,0,1,0,0,0,0,0
8113,6.9,0,0,0,0,0,1,0,0,0
8114,3.7,0,0,1,0,0,0,0,0,0
8115,3.3,0,0,1,0,0,0,0,0,0
8116,5.0,0,0,0,1,0,0,0,0,0
8117,3.2,0,0,1,0,0,0,0,0,0
8118,5.8,0,0,0,0,1,0,0,0,0
8119,6.2,0,0,0,0,0,1,0,0,0
8120,6.4,0,0,0,0,0,1,0,0,0
8121,5.6,0,0,0,0,1,0,0,0,0
8122,3.6,0,0,1,0,0,0,0,0,0
8123,6.7,0,0,0,0,0,1,0,0,0
8124,4.5,0,0,0,1,0,0,0,0,0
8125,6.2,0,0,0,0,0,1,0,0,0
8126,7.5,0,0,0,0,0,0,1,0,0
8127,6.0,0,0,0,0,1,0,0,0,0
8128,6.1,0,0,0,0,0,1,0,0,0
